ID,shape,outlierType,outlierPosition,choice,success,rt,majorityOfMostRegularShapes,rot1,rot2,rot3,rot4,rot5,rot6,dil1,dil2,dil3,dil4,dil5,dil6,usedTouchscreen,population,age,classe
VIOLETTE,isoTrapezoid,2,5,1,0,1340,False,1,6,2,4,5,3,2,3,1,4,5,6,True,baboons,,
VIOLETTE,hinge,3,3,3,1,859,False,5,3,6,1,2,4,2,5,1,4,6,3,True,baboons,,
VIOLETTE,rightKite,3,1,3,0,4270,False,3,5,2,1,4,6,1,6,3,2,4,5,True,baboons,,
VIOLETTE,kite,2,4,4,1,910,True,4,2,6,3,1,5,5,2,4,1,3,6,True,baboons,,
VIOLETTE,rectangle,3,0,5,0,1779,True,2,5,6,4,3,1,4,5,2,1,6,3,True,baboons,,
VIOLETTE,rustedHinge,2,3,1,0,3439,False,4,6,3,1,5,2,3,5,2,6,4,1,True,baboons,,
VIOLETTE,isoTrapezoid,2,4,5,0,1471,True,1,3,5,2,4,6,5,6,3,4,1,2,True,baboons,,
VIOLETTE,trapezoid,1,5,5,1,2451,True,3,4,1,5,6,2,3,4,6,2,1,5,True,baboons,,
VIOLETTE,kite,0,3,2,0,2080,True,2,6,1,3,4,5,1,6,2,3,4,5,True,baboons,,
VIOLETTE,trapezoid,3,3,3,1,2551,True,5,1,3,6,2,4,4,2,1,6,5,3,True,baboons,,
VIOLETTE,rectangle,0,0,3,0,3500,False,5,1,2,6,4,3,2,4,5,6,1,3,True,baboons,,
VIOLETTE,parallelogram,0,4,4,1,1410,True,5,3,4,1,6,2,1,5,4,3,6,2,True,baboons,,
VIOLETTE,losange,1,1,4,0,4318,False,2,1,3,4,6,5,3,5,1,4,6,2,True,baboons,,
VIOLETTE,parallelogram,3,5,1,0,2201,False,4,1,6,2,5,3,3,1,5,6,4,2,True,baboons,,
VIOLETTE,square,0,3,3,1,2240,False,4,6,5,1,3,2,6,2,4,1,3,5,True,baboons,,
VIOLETTE,kite,2,1,5,0,1762,False,5,3,4,1,2,6,6,4,3,5,1,2,True,baboons,,
VIOLETTE,hinge,3,1,4,0,1189,True,4,3,5,6,2,1,4,2,1,5,6,3,True,baboons,,
VIOLETTE,random,3,1,3,0,1600,False,6,3,4,1,5,2,2,4,1,6,5,3,True,baboons,,
VIOLETTE,random,2,2,4,0,3109,True,3,2,6,5,4,1,2,5,3,4,6,1,True,baboons,,
VIOLETTE,losange,2,3,2,0,4238,True,3,6,1,4,5,2,2,5,6,1,3,4,True,baboons,,
VIOLETTE,square,2,0,1,0,1570,True,3,6,5,1,2,4,6,5,4,1,2,3,True,baboons,,
VIOLETTE,random,2,1,0,0,3119,False,1,6,4,3,5,2,4,3,2,1,5,6,True,baboons,,
VIOLETTE,hinge,0,1,0,0,1951,False,1,5,6,4,3,2,6,4,1,5,3,2,True,baboons,,
VIOLETTE,rectangle,1,5,5,1,3281,False,1,5,6,2,4,3,6,5,1,4,3,2,True,baboons,,
VIOLETTE,hinge,0,2,4,0,1801,True,6,3,1,4,2,5,3,5,2,1,4,6,True,baboons,,
VIOLETTE,rustedHinge,1,3,3,1,1342,True,2,4,5,1,6,3,3,2,5,1,6,4,True,baboons,,
VIOLETTE,rightKite,1,4,3,0,2301,False,6,3,5,2,1,4,1,4,2,5,6,3,True,baboons,,
VIOLETTE,rightKite,1,5,3,0,4520,True,6,4,1,2,3,5,5,3,4,6,1,2,True,baboons,,
VIOLETTE,isoTrapezoid,3,4,0,0,1789,False,1,6,4,3,2,5,2,6,3,5,1,4,True,baboons,,
VIOLETTE,rightKite,0,2,2,1,2359,True,6,5,1,3,2,4,6,5,1,4,2,3,True,baboons,,
VIOLETTE,kite,1,0,4,0,1689,False,6,4,2,5,1,3,1,5,4,6,2,3,True,baboons,,
VIOLETTE,rectangle,1,2,2,1,3861,True,4,2,1,5,6,3,4,1,5,6,3,2,True,baboons,,
VIOLETTE,square,0,3,5,0,3049,False,3,4,2,5,6,1,1,6,4,3,5,2,True,baboons,,
VIOLETTE,hinge,2,4,4,1,1480,True,1,2,3,5,6,4,4,6,2,5,1,3,True,baboons,,
VIOLETTE,kite,3,1,2,0,2869,True,2,5,1,3,6,4,5,6,3,1,4,2,True,baboons,,
VIOLETTE,parallelogram,0,1,1,1,3859,False,3,1,4,5,2,6,5,1,3,2,6,4,True,baboons,,
VIOLETTE,trapezoid,2,1,2,0,4000,False,3,1,4,2,6,5,6,2,1,4,3,5,True,baboons,,
VIOLETTE,isoTrapezoid,1,5,2,0,2549,False,5,3,2,6,4,1,3,2,1,5,4,6,True,baboons,,
VIOLETTE,rustedHinge,0,4,3,0,1430,True,4,6,1,2,3,5,2,4,6,5,3,1,True,baboons,,
VIOLETTE,rectangle,0,0,1,0,3590,True,2,1,4,5,3,6,6,4,2,5,1,3,True,baboons,,
VIOLETTE,square,1,3,3,1,2609,False,2,6,4,5,1,3,5,6,4,3,1,2,True,baboons,,
VIOLETTE,random,3,5,5,1,3580,True,3,5,1,4,2,6,2,4,1,6,5,3,True,baboons,,
VIOLETTE,rustedHinge,3,4,4,1,2299,False,2,3,5,6,1,4,3,1,5,2,4,6,True,baboons,,
VIOLETTE,rightKite,0,0,5,0,3320,True,4,6,2,5,1,3,3,5,4,2,6,1,True,baboons,,
VIOLETTE,rightKite,1,0,0,1,1020,True,1,2,4,6,3,5,1,3,5,2,4,6,True,baboons,,
VIOLETTE,rectangle,1,0,0,1,1369,False,6,1,2,5,3,4,5,2,6,3,4,1,True,baboons,,
VIOLETTE,rustedHinge,1,2,5,0,1410,False,6,2,3,5,4,1,4,5,6,3,2,1,True,baboons,,
VIOLETTE,losange,3,2,1,0,4381,True,4,6,1,2,5,3,6,2,4,3,1,5,True,baboons,,
VIOLETTE,trapezoid,0,0,3,0,1432,True,4,5,3,1,6,2,4,2,1,3,6,5,True,baboons,,
VIOLETTE,losange,2,0,0,1,1580,False,2,6,1,3,5,4,5,4,2,1,3,6,True,baboons,,
VIOLETTE,hinge,2,0,1,0,2951,False,2,3,5,1,6,4,4,3,5,1,2,6,True,baboons,,
VIOLETTE,isoTrapezoid,2,4,4,1,1850,False,4,2,3,1,5,6,2,4,3,6,1,5,True,baboons,,
VIOLETTE,hinge,3,1,3,0,1180,True,2,5,3,4,6,1,1,4,3,6,2,5,True,baboons,,
VIOLETTE,hinge,1,2,2,1,1500,True,3,4,1,2,6,5,2,3,4,5,1,6,True,baboons,,
VIOLETTE,parallelogram,2,3,1,0,3561,False,3,6,4,5,1,2,5,1,4,6,2,3,True,baboons,,
VIOLETTE,parallelogram,3,1,0,0,2910,False,1,2,3,6,5,4,6,1,5,3,4,2,True,baboons,,
VIOLETTE,random,3,5,4,0,1221,False,6,4,5,2,1,3,4,1,6,5,3,2,True,baboons,,
VIOLETTE,rustedHinge,2,5,2,0,4779,False,6,2,3,4,5,1,2,1,3,6,4,5,True,baboons,,
VIOLETTE,rectangle,0,4,0,0,1080,False,1,5,4,3,6,2,6,1,3,5,2,4,True,baboons,,
VIOLETTE,random,0,5,5,1,2779,True,2,1,3,6,4,5,3,1,5,6,4,2,True,baboons,,
VIOLETTE,kite,1,0,0,1,2320,False,1,5,4,3,6,2,6,2,3,5,1,4,True,baboons,,
VIOLETTE,random,2,2,2,1,2359,True,5,1,6,3,4,2,1,6,5,4,2,3,True,baboons,,
VIOLETTE,losange,1,2,2,1,1051,True,3,6,2,4,5,1,2,6,5,4,3,1,True,baboons,,
VIOLETTE,kite,0,3,3,1,2080,False,4,6,5,3,2,1,3,2,1,6,5,4,True,baboons,,
VIOLETTE,rectangle,1,5,5,1,1279,True,4,6,5,3,1,2,3,1,5,2,6,4,True,baboons,,
VIOLETTE,isoTrapezoid,3,2,2,1,3000,True,5,6,3,4,1,2,5,4,3,6,2,1,True,baboons,,
VIOLETTE,square,3,4,4,1,4119,False,6,3,5,4,2,1,2,1,3,6,4,5,True,baboons,,
VIOLETTE,losange,3,0,3,0,3859,False,4,6,2,5,1,3,3,1,2,5,6,4,True,baboons,,
VIOLETTE,square,3,1,1,1,4051,True,1,2,4,3,6,5,5,4,1,2,6,3,True,baboons,,
VIOLETTE,trapezoid,1,2,2,1,1559,True,3,4,2,1,6,5,5,3,4,6,1,2,True,baboons,,
VIOLETTE,rectangle,3,2,4,0,1279,False,4,1,5,6,2,3,2,3,5,1,6,4,True,baboons,,
VIOLETTE,square,0,1,4,0,1371,True,3,6,2,5,1,4,4,6,2,1,3,5,True,baboons,,
VIOLETTE,random,1,4,3,0,1391,True,2,3,5,6,4,1,4,5,3,1,2,6,True,baboons,,
VIOLETTE,square,2,5,5,1,3148,False,3,4,5,2,6,1,5,1,3,6,2,4,True,baboons,,
VIOLETTE,trapezoid,3,4,4,1,4762,False,3,5,6,4,1,2,2,3,6,4,5,1,True,baboons,,
VIOLETTE,rightKite,0,0,0,1,1592,False,2,3,6,1,4,5,3,5,1,4,6,2,True,baboons,,
VIOLETTE,rectangle,2,3,3,1,2100,True,1,2,4,5,6,3,5,1,6,2,3,4,True,baboons,,
VIOLETTE,square,1,2,2,1,891,True,2,4,1,6,5,3,4,3,2,1,5,6,True,baboons,,
VIOLETTE,hinge,0,2,1,0,1330,False,4,1,3,6,5,2,3,6,4,1,5,2,True,baboons,,
VIOLETTE,isoTrapezoid,2,3,3,1,2041,True,6,2,5,4,3,1,2,6,1,4,3,5,True,baboons,,
VIOLETTE,trapezoid,1,0,5,0,1830,False,4,6,3,2,5,1,6,5,4,2,1,3,True,baboons,,
VIOLETTE,parallelogram,1,3,1,0,1291,False,4,6,3,2,5,1,2,1,5,6,4,3,True,baboons,,
VIOLETTE,rightKite,2,3,2,0,3020,True,3,6,1,5,4,2,4,5,1,2,3,6,True,baboons,,
VIOLETTE,isoTrapezoid,3,1,3,0,3160,False,6,1,5,2,4,3,6,4,1,3,5,2,True,baboons,,
VIOLETTE,parallelogram,0,3,3,1,2600,True,5,2,4,1,6,3,1,2,5,4,6,3,True,baboons,,
VIOLETTE,rectangle,2,0,0,1,1391,False,3,1,5,2,4,6,4,3,5,2,1,6,True,baboons,,
VIOLETTE,kite,3,5,5,1,1010,False,2,4,5,3,6,1,5,6,1,2,3,4,True,baboons,,
VIOLETTE,random,1,2,0,0,3010,False,3,6,1,5,4,2,4,2,3,1,6,5,True,baboons,,
VIOLETTE,rightKite,3,3,1,0,1811,True,4,1,2,6,5,3,6,1,5,2,4,3,True,baboons,,
VIOLETTE,hinge,1,4,3,0,2281,False,6,2,3,4,1,5,6,2,4,5,1,3,True,baboons,,
VIOLETTE,random,0,2,1,0,4121,False,1,6,2,3,4,5,1,3,4,6,5,2,True,baboons,,
VIOLETTE,trapezoid,3,5,5,1,4061,True,2,4,6,5,3,1,5,1,2,4,3,6,True,baboons,,
VIOLETTE,isoTrapezoid,0,0,3,0,4709,False,5,6,3,1,2,4,2,1,6,5,4,3,True,baboons,,
VIOLETTE,square,2,2,2,1,1859,True,2,4,6,3,1,5,1,4,2,5,3,6,True,baboons,,
VIOLETTE,rustedHinge,3,4,1,0,4449,True,5,1,3,2,6,4,6,3,4,1,2,5,True,baboons,,
VIOLETTE,losange,0,3,3,1,1979,True,1,2,5,6,3,4,2,5,6,4,3,1,True,baboons,,
VIOLETTE,rustedHinge,2,4,4,1,910,True,2,3,1,5,4,6,3,2,4,1,5,6,True,baboons,,
VIOLETTE,rustedHinge,0,5,5,1,1330,False,4,6,5,2,3,1,1,2,4,3,6,5,True,baboons,,
VIOLETTE,rustedHinge,1,0,2,0,2199,True,3,5,1,2,6,4,5,1,6,4,2,3,True,baboons,,
VIOLETTE,parallelogram,1,1,1,1,3061,True,6,3,5,1,2,4,4,6,2,5,1,3,True,baboons,,
VIOLETTE,losange,0,5,2,0,1369,False,1,3,6,5,2,4,6,4,3,5,2,1,True,baboons,,
VIOLETTE,kite,2,1,1,1,3170,True,2,1,5,3,4,6,1,2,4,5,6,3,True,baboons,,
VIOLETTE,hinge,0,3,2,0,3590,True,6,2,1,4,5,3,2,3,6,4,1,5,True,baboons,,
VIOLETTE,rectangle,3,1,3,0,2879,True,3,4,5,1,2,6,1,2,3,6,5,4,True,baboons,,
VIOLETTE,kite,1,5,5,1,4330,True,3,6,5,2,1,4,6,3,5,2,4,1,True,baboons,,
VIOLETTE,rightKite,2,5,2,0,2350,False,4,6,2,1,5,3,5,2,1,6,3,4,True,baboons,,
VIOLETTE,rightKite,3,4,1,0,3781,False,2,1,4,5,6,3,1,6,3,2,4,5,True,baboons,,
VIOLETTE,trapezoid,0,1,2,0,1721,False,3,5,1,2,6,4,4,6,1,3,5,2,True,baboons,,
VIOLETTE,losange,2,0,3,0,1971,True,3,1,4,5,2,6,4,2,1,5,3,6,True,baboons,,
VIOLETTE,parallelogram,2,2,2,1,1830,True,3,4,1,6,2,5,6,2,5,3,1,4,True,baboons,,
VIOLETTE,random,2,1,1,1,2490,False,5,1,6,4,3,2,1,4,6,2,5,3,True,baboons,,
VIOLETTE,losange,1,1,5,0,2330,False,6,2,3,4,5,1,5,2,3,4,1,6,True,baboons,,
VIOLETTE,rightKite,1,3,4,0,3230,False,6,2,1,4,5,3,6,4,1,2,3,5,True,baboons,,
VIOLETTE,parallelogram,3,3,0,0,2750,True,2,3,5,6,1,4,5,1,4,3,6,2,True,baboons,,
VIOLETTE,trapezoid,2,5,1,0,4641,True,5,4,2,1,3,6,1,6,3,5,4,2,True,baboons,,
VIOLETTE,kite,0,4,3,0,900,True,2,6,4,1,3,5,1,5,6,4,2,3,True,baboons,,
VIOLETTE,isoTrapezoid,0,4,4,1,2029,True,5,4,3,1,6,2,1,6,4,3,2,5,True,baboons,,
VIOLETTE,kite,2,5,5,1,1020,False,4,3,1,5,2,6,5,2,3,1,6,4,True,baboons,,
VIOLETTE,isoTrapezoid,1,4,4,1,740,True,5,6,4,3,2,1,4,1,5,3,6,2,True,baboons,,
VIOLETTE,hinge,3,2,2,1,3500,False,3,1,6,5,2,4,6,5,2,3,4,1,True,baboons,,
VIOLETTE,parallelogram,3,0,1,0,3271,False,4,6,2,1,5,3,5,6,2,3,1,4,True,baboons,,
VIOLETTE,rustedHinge,3,4,5,0,3260,True,2,3,4,6,5,1,1,4,6,5,3,2,True,baboons,,
VIOLETTE,hinge,0,3,0,0,3859,True,4,6,1,3,5,2,5,3,1,2,4,6,True,baboons,,
VIOLETTE,losange,0,3,1,0,2068,False,1,3,5,6,2,4,4,6,1,2,3,5,True,baboons,,
VIOLETTE,rustedHinge,2,4,1,0,4461,False,6,4,3,5,2,1,2,4,3,1,6,5,True,baboons,,
VIOLETTE,kite,1,5,5,1,1951,False,6,1,2,3,5,4,5,1,6,2,3,4,True,baboons,,
VIOLETTE,random,0,5,5,1,4150,False,4,2,6,3,5,1,5,2,4,3,6,1,True,baboons,,
VIOLETTE,trapezoid,0,3,0,0,3010,True,4,3,1,5,6,2,5,1,4,2,6,3,True,baboons,,
VIOLETTE,kite,3,2,0,0,1910,True,2,3,1,4,6,5,2,3,1,6,4,5,True,baboons,,
VIOLETTE,kite,2,4,4,1,1129,False,1,3,4,2,5,6,2,1,4,6,5,3,True,baboons,,
VIOLETTE,kite,2,4,4,1,1818,True,5,4,3,6,1,2,6,2,3,5,4,1,True,baboons,,
VIOLETTE,parallelogram,1,5,1,0,1809,False,1,6,5,3,4,2,6,4,1,5,3,2,True,baboons,,
VIOLETTE,isoTrapezoid,0,1,4,0,4479,False,1,5,4,3,6,2,5,4,2,1,3,6,True,baboons,,
VIOLETTE,losange,2,3,5,0,1451,True,3,6,2,4,1,5,3,5,6,2,4,1,True,baboons,,
VIOLETTE,kite,1,4,2,0,4119,True,2,6,1,3,5,4,4,2,1,5,6,3,True,baboons,,
VIOLETTE,losange,1,4,4,1,1781,True,5,2,6,4,3,1,4,2,6,5,1,3,True,baboons,,
VIOLETTE,square,3,1,5,0,2900,False,4,6,5,1,3,2,4,6,3,5,1,2,True,baboons,,
VIOLETTE,square,2,0,5,0,3721,True,6,5,2,4,3,1,6,2,1,4,5,3,True,baboons,,
VIOLETTE,kite,3,0,2,0,4779,False,5,6,1,2,4,3,3,4,2,1,6,5,True,baboons,,
VIOLETTE,hinge,2,4,4,1,721,True,4,5,2,6,1,3,6,4,3,1,2,5,True,baboons,,
VIOLETTE,isoTrapezoid,0,0,2,0,4000,True,4,3,6,1,2,5,3,2,6,4,5,1,True,baboons,,
VIOLETTE,rectangle,0,5,1,0,1471,False,4,1,5,3,2,6,4,3,5,6,2,1,True,baboons,,
VIOLETTE,parallelogram,1,4,3,0,1471,True,4,3,5,1,6,2,6,4,1,5,2,3,True,baboons,,
VIOLETTE,random,2,5,5,1,1930,True,1,5,6,2,4,3,1,6,5,4,3,2,True,baboons,,
VIOLETTE,losange,3,1,5,0,1930,True,5,3,6,4,2,1,1,6,4,3,5,2,True,baboons,,
VIOLETTE,rightKite,0,5,5,1,1850,False,2,5,4,3,6,1,3,4,1,5,2,6,True,baboons,,
VIOLETTE,rightKite,0,1,0,0,1439,True,2,4,6,5,1,3,4,5,2,3,1,6,True,baboons,,
VIOLETTE,square,0,2,4,0,4010,True,3,6,1,5,2,4,4,6,5,1,3,2,True,baboons,,
VIOLETTE,hinge,0,5,0,0,3750,False,5,2,3,6,4,1,6,3,2,5,4,1,True,baboons,,
VIOLETTE,square,1,3,4,0,2781,False,3,6,5,1,4,2,1,6,5,3,4,2,True,baboons,,
VIOLETTE,hinge,1,2,2,1,1430,False,3,6,5,1,2,4,2,1,5,3,4,6,True,baboons,,
VIOLETTE,hinge,3,4,3,0,2059,True,6,4,1,5,3,2,3,1,2,5,6,4,True,baboons,,
VIOLETTE,rustedHinge,2,1,1,1,1199,True,6,4,3,2,5,1,1,4,2,6,3,5,True,baboons,,
VIOLETTE,isoTrapezoid,2,4,4,1,3439,False,2,1,5,4,6,3,6,5,2,1,4,3,True,baboons,,
VIOLETTE,trapezoid,1,5,5,1,3299,False,4,5,1,6,3,2,3,5,2,4,1,6,True,baboons,,
VIOLETTE,parallelogram,2,3,3,1,3650,True,4,2,1,3,6,5,1,4,6,3,2,5,True,baboons,,
VIOLETTE,random,3,1,1,1,1219,False,4,6,1,3,5,2,5,1,4,6,2,3,True,baboons,,
VIOLETTE,isoTrapezoid,1,5,5,1,859,True,4,5,6,1,2,3,3,1,5,4,6,2,True,baboons,,
VIOLETTE,rustedHinge,0,3,4,0,1139,True,4,2,3,6,1,5,6,2,4,5,1,3,True,baboons,,
VIOLETTE,trapezoid,1,3,3,1,4449,True,6,2,3,4,1,5,1,2,4,6,5,3,True,baboons,,
VIOLETTE,rustedHinge,1,5,2,0,1059,False,4,2,6,5,1,3,4,5,2,6,3,1,True,baboons,,
VIOLETTE,random,1,2,2,1,3951,True,6,3,2,1,4,5,3,5,2,4,1,6,True,baboons,,
VIOLETTE,isoTrapezoid,1,2,5,0,1371,False,5,6,2,4,1,3,6,2,4,3,1,5,True,baboons,,
VIOLETTE,rightKite,3,1,5,0,3809,False,4,2,5,3,6,1,2,4,5,1,6,3,True,baboons,,
VIOLETTE,square,3,3,3,1,1270,True,2,6,1,3,4,5,3,4,1,5,2,6,True,baboons,,
VIOLETTE,random,1,3,2,0,1301,False,5,4,1,3,2,6,6,1,4,3,5,2,True,baboons,,
VIOLETTE,trapezoid,3,0,4,0,1141,False,5,6,4,2,1,3,2,3,5,1,4,6,True,baboons,,
VIOLETTE,rightKite,1,2,5,0,3301,False,3,5,1,4,6,2,2,6,5,3,1,4,True,baboons,,
VIOLETTE,trapezoid,3,1,1,1,2301,True,3,2,5,1,6,4,2,4,3,1,5,6,True,baboons,,
VIOLETTE,hinge,3,2,2,1,3781,False,5,6,4,3,2,1,3,2,5,6,4,1,True,baboons,,
VIOLETTE,isoTrapezoid,3,5,5,1,2141,True,2,4,3,5,6,1,6,4,5,3,2,1,True,baboons,,
VIOLETTE,rustedHinge,0,0,5,0,3180,False,3,1,4,2,5,6,6,3,1,4,5,2,True,baboons,,
VIOLETTE,random,0,5,3,0,3490,True,5,4,1,2,6,3,3,4,1,6,2,5,True,baboons,,
VIOLETTE,rectangle,3,2,2,1,1590,True,5,4,2,1,3,6,4,2,3,5,6,1,True,baboons,,
VIOLETTE,kite,0,2,5,0,359,False,1,6,5,2,3,4,3,1,4,6,5,2,True,baboons,,
VIOLETTE,isoTrapezoid,2,0,0,1,2000,True,1,2,4,5,3,6,3,6,5,1,4,2,True,baboons,,
VIOLETTE,trapezoid,2,0,2,0,2969,True,2,6,3,1,5,4,3,1,6,5,2,4,True,baboons,,
VIOLETTE,rustedHinge,3,0,2,0,1750,False,2,1,6,4,3,5,5,4,6,2,3,1,True,baboons,,
VIOLETTE,square,1,2,2,1,2189,True,6,2,4,1,5,3,1,4,3,6,5,2,True,baboons,,
VIOLETTE,square,2,5,5,1,2740,False,6,3,1,2,4,5,2,4,5,6,3,1,True,baboons,,
VIOLETTE,rectangle,2,1,1,1,1561,False,4,5,1,6,2,3,3,1,2,4,6,5,True,baboons,,
VIOLETTE,random,3,2,3,0,3270,True,6,3,2,5,4,1,3,1,5,6,2,4,True,baboons,,
VIOLETTE,rectangle,1,1,1,1,3361,True,4,5,2,1,6,3,2,5,3,1,6,4,True,baboons,,
VIOLETTE,hinge,2,0,0,1,1920,False,2,3,5,4,1,6,5,4,2,3,1,6,True,baboons,,
VIOLETTE,random,2,0,0,1,1299,False,3,5,2,6,1,4,5,6,3,1,2,4,True,baboons,,
VIOLETTE,losange,3,4,4,1,1010,False,3,5,4,6,1,2,4,5,3,6,1,2,True,baboons,,
VIOLETTE,trapezoid,0,2,3,0,1191,False,5,2,4,1,6,3,2,3,1,6,5,4,True,baboons,,
VIOLETTE,rectangle,1,4,0,0,281,False,5,2,1,6,4,3,1,6,4,2,3,5,True,baboons,,
VIOLETTE,losange,0,0,1,0,4648,True,1,3,6,4,5,2,5,4,3,6,2,1,True,baboons,,
VIOLETTE,parallelogram,3,1,1,1,1541,True,2,6,5,4,1,3,5,2,1,4,6,3,True,baboons,,
VIOLETTE,rightKite,2,2,0,0,2139,True,6,3,5,1,2,4,2,6,3,4,1,5,True,baboons,,
VIOLETTE,trapezoid,2,1,1,1,2801,False,5,2,1,6,3,4,5,4,6,3,1,2,True,baboons,,
VIOLETTE,losange,1,0,0,1,4510,False,3,1,4,2,6,5,2,3,6,5,4,1,True,baboons,,
VIOLETTE,parallelogram,0,1,4,0,4189,False,3,5,4,6,1,2,1,4,5,3,6,2,True,baboons,,
VIOLETTE,kite,0,1,3,0,2719,True,3,1,5,6,4,2,3,6,1,4,2,5,True,baboons,,
VIOLETTE,rectangle,3,2,2,1,1080,False,4,2,6,1,3,5,1,2,3,6,4,5,True,baboons,,
VIOLETTE,rectangle,2,0,0,1,1510,True,6,5,3,2,1,4,1,5,2,4,6,3,True,baboons,,
VIOLETTE,losange,2,3,3,1,4650,False,3,6,2,5,4,1,4,3,6,5,2,1,True,baboons,,
VIOLETTE,isoTrapezoid,3,3,5,0,1000,False,4,3,1,2,6,5,3,2,5,4,1,6,True,baboons,,
VIOLETTE,hinge,1,5,0,0,2439,True,6,3,1,2,4,5,4,1,2,6,5,3,True,baboons,,
VIOLETTE,square,0,3,5,0,3852,False,1,3,5,6,4,2,2,6,1,5,3,4,True,baboons,,
VIOLETTE,rightKite,3,2,5,0,2471,True,2,1,3,4,5,6,6,5,3,4,1,2,True,baboons,,
VIOLETTE,parallelogram,2,4,1,0,1000,False,1,6,3,2,4,5,3,1,4,5,2,6,True,baboons,,
VIOLETTE,rightKite,2,3,4,0,4859,False,3,5,1,4,6,2,4,3,1,6,5,2,True,baboons,,
VIOLETTE,rustedHinge,1,0,0,1,2639,True,2,4,5,1,3,6,5,6,2,4,3,1,True,baboons,,
VIOLETTE,parallelogram,0,4,0,0,3551,True,1,4,5,2,3,6,4,2,6,3,5,1,True,baboons,,
VIOLETTE,rightKite,1,5,5,1,1779,True,5,1,3,2,6,4,6,3,1,4,5,2,True,baboons,,
VIOLETTE,rectangle,0,4,2,0,3371,True,2,5,1,3,6,4,6,1,5,3,2,4,True,baboons,,
VIOLETTE,rightKite,1,0,0,1,941,True,2,4,3,6,5,1,6,1,5,2,4,3,True,baboons,,
VIOLETTE,square,2,0,0,1,2871,True,5,2,6,3,4,1,2,3,6,5,1,4,True,baboons,,
VIOLETTE,random,2,4,5,0,1641,True,5,1,2,3,4,6,6,2,5,3,4,1,True,baboons,,
VIOLETTE,hinge,1,3,0,0,3400,True,1,2,4,3,5,6,6,5,2,3,4,1,True,baboons,,
VIOLETTE,trapezoid,1,2,3,0,3561,False,1,6,5,2,4,3,1,6,4,2,5,3,True,baboons,,
VIOLETTE,isoTrapezoid,1,1,1,1,2459,True,3,6,2,1,5,4,5,2,6,4,1,3,True,baboons,,
VIOLETTE,random,1,0,3,0,3689,False,5,4,3,1,2,6,4,6,2,1,5,3,True,baboons,,
VIOLETTE,rightKite,3,3,0,0,1979,False,1,5,4,6,3,2,4,5,1,3,6,2,True,baboons,,
VIOLETTE,isoTrapezoid,0,5,5,1,3148,True,2,3,6,1,5,4,3,6,2,5,1,4,True,baboons,,
VIOLETTE,rustedHinge,3,5,3,0,3281,True,4,3,1,5,2,6,5,1,2,4,3,6,True,baboons,,
VIOLETTE,losange,0,5,5,1,1379,True,4,5,1,2,3,6,2,6,1,5,3,4,True,baboons,,
VIOLETTE,trapezoid,3,0,0,1,869,True,1,3,4,5,6,2,1,6,2,5,4,3,True,baboons,,
VIOLETTE,parallelogram,2,5,4,0,3949,False,2,1,4,5,6,3,5,6,1,3,4,2,True,baboons,,
VIOLETTE,kite,1,0,5,0,1939,False,3,2,4,5,1,6,4,2,6,3,5,1,True,baboons,,
VIOLETTE,rustedHinge,3,0,1,0,1250,False,4,6,2,3,5,1,2,5,3,6,4,1,True,baboons,,
VIOLETTE,rectangle,3,0,0,1,1281,False,1,6,3,5,4,2,6,1,4,5,3,2,True,baboons,,
VIOLETTE,hinge,3,2,4,0,1170,True,6,4,2,5,3,1,1,6,4,2,3,5,True,baboons,,
VIOLETTE,rustedHinge,2,1,2,0,3861,False,6,4,5,1,2,3,5,1,6,3,4,2,True,baboons,,
VIOLETTE,rightKite,3,4,0,0,3920,True,1,2,6,4,5,3,4,2,3,6,5,1,True,baboons,,
VIOLETTE,rectangle,0,4,5,0,1500,True,3,4,6,2,5,1,4,1,3,2,5,6,True,baboons,,
VIOLETTE,hinge,2,3,1,0,1861,False,4,6,2,5,3,1,4,1,2,5,6,3,True,baboons,,
VIOLETTE,losange,1,4,4,1,3420,False,6,1,4,3,5,2,1,2,5,6,4,3,True,baboons,,
VIOLETTE,parallelogram,0,2,4,0,4000,True,3,5,4,6,1,2,5,4,2,6,3,1,True,baboons,,
VIOLETTE,rectangle,2,1,1,1,1830,False,3,6,1,4,5,2,1,2,6,4,3,5,True,baboons,,
VIOLETTE,random,0,0,2,0,2189,False,5,6,1,3,4,2,3,1,6,4,2,5,True,baboons,,
VIOLETTE,random,3,0,0,1,3180,False,4,2,3,6,1,5,6,3,4,1,5,2,True,baboons,,
VIOLETTE,isoTrapezoid,3,3,4,0,2230,True,6,5,3,2,1,4,2,3,1,4,6,5,True,baboons,,
VIOLETTE,kite,2,2,2,1,1770,False,1,4,3,5,2,6,5,3,1,6,2,4,True,baboons,,
VIOLETTE,random,1,5,4,0,2109,True,4,2,3,1,5,6,1,6,5,2,4,3,True,baboons,,
VIOLETTE,hinge,3,2,3,0,3910,False,3,4,5,1,6,2,5,1,2,3,4,6,True,baboons,,
VIOLETTE,square,0,4,4,1,2500,True,3,2,5,6,1,4,5,4,6,2,1,3,True,baboons,,
VIOLETTE,trapezoid,1,1,4,0,1549,True,6,5,2,3,1,4,3,4,6,5,2,1,True,baboons,,
VIOLETTE,square,2,3,5,0,2430,False,2,3,4,1,5,6,4,5,6,2,1,3,True,baboons,,
